"Customer_Type","Product","Category","Unit_Price","Quantity","Discount","Total_Price","Region"
"B2C","Hohes C Orange","Juices","1.75","13","0.0","22.75","Baden-WÃ¼rttemberg"
"B2C","Mango Juice","Juices","3.12","5","0.0","15.6","Baden-WÃ¼rttemberg"
"B2C","Selters","Water","0.46","13","0.0","5.98","Baden-WÃ¼rttemberg"
"B2C","Rockstar","Soft Drinks","2.21","14","0.0","30.94","Baden-WÃ¼rttemberg"
"B2B","Veuve Clicquot","Alcoholic Beverages","70.94","84","0.05","5661.01","Bremen"
"B2B","Hohes C Orange","Juices","1.67","14","0.05","22.21","Bremen"
"B2B","Jever","Alcoholic Beverages","1.86","94","0.15","148.61","Bremen"
"B2B","Passion Fruit Juice","Juices","3.01","81","0.15","207.24","Bremen"
"B2B","Volvic","Water","0.85","94","0.1","71.91","Bremen"
"B2B","Coca-Cola","Soft Drinks","0.58","20","0.05","11.02","Bremen"
"B2B","Hohes C Orange","Juices","1.36","23","0.1","28.15","Bayern"
"B2B","Apollinaris","Water","1.38","70","0.05","91.77","Bayern"
"B2B","Schwip Schwap","Soft Drinks","0.77","64","0.1","44.35","Rheinland-Pfalz"
"B2B","Passion Fruit Juice","Juices","3.19","94","0.1","269.87","Rheinland-Pfalz"
"B2B","Sauvignon Blanc","Alcoholic Beverages","10.58","43","0.05","432.19","Rheinland-Pfalz"
"B2C","Beck's","Alcoholic Beverages","1.41","14","0.0","19.74","Saarland"
"B2C","San Pellegrino","Water","0.91","1","0.0","0.91","Saarland"
"B2C","Mountain Dew","Soft Drinks","0.99","12","0.0","11.88","Saarland"
"B2C","Sprite","Soft Drinks","0.56","2","0.0","1.12","Saarland"
"B2B","Mango Juice","Juices","2.33","58","0.1","121.63","Bremen"
"B2B","Granini Apple","Juices","2.51","77","0.15","164.28","Bremen"
"B2B","Fritz-Kola","Soft Drinks","2.9","99","0.15","244.03","Bremen"
"B2B","Beck's","Alcoholic Beverages","0.92","13","0.05","11.36","Bremen"
"B2C","Pepsi","Soft Drinks","1.58","10","0.0","15.8","Bayern"
"B2C","Erdinger WeiÃŸbier","Alcoholic Beverages","2.04","7","0.0","14.28","Bayern"
"B2C","Mango Juice","Juices","3.31","13","0.0","43.03","Bayern"
"B2C","Mezzo Mix","Soft Drinks","0.63","10","0.0","6.3","Bayern"
"B2C","Rockstar","Soft Drinks","2.34","6","0.0","14.04","Bayern"
"B2C","Bacardi","Alcoholic Beverages","13.84","11","0.0","152.24","Saarland"
"B2C","Rauch Multivitamin","Juices","2.38","15","0.0","35.7","Saarland"
"B2C","Erdinger WeiÃŸbier","Alcoholic Beverages","2.18","5","0.0","10.9","Saarland"
"B2C","Passion Fruit Juice","Juices","3.02","7","0.0","21.14","Saarland"
"B2C","Sprite","Soft Drinks","0.56","3","0.0","1.68","Berlin"
"B2B","Krombacher","Alcoholic Beverages","1.72","56","0.05","91.5","Bremen"
"B2B","Club Mate","Soft Drinks","2.69","23","0.05","58.78","Brandenburg"
"B2C","Schwip Schwap","Soft Drinks","1.2","9","0.0","10.8","Schleswig-Holstein"
"B2C","Erdinger WeiÃŸbier","Alcoholic Beverages","1.92","7","0.0","13.44","Schleswig-Holstein"
"B2B","Hohes C Orange","Juices","1.83","29","0.1","47.76","Bayern"
"B2B","Vittel","Water","0.54","37","0.05","18.98","Bayern"
"B2B","Cranberry Juice","Juices","2.4","13","0.05","29.64","Bayern"
"B2B","Pepsi","Soft Drinks","1.22","38","0.05","44.04","Bayern"
"B2B","Fritz-Kola","Soft Drinks","2.93","93","0.1","245.24","Bayern"
"B2B","Erdinger WeiÃŸbier","Alcoholic Beverages","3.17","9","0.05","27.1","ThÃ¼ringen"
"B2B","Granini Apple","Juices","2.13","11","0.05","22.26","ThÃ¼ringen"
"B2B","KÃ¶lsch","Alcoholic Beverages","2.03","97","0.1","177.22","ThÃ¼ringen"
"B2B","Mango Juice","Juices","3.73","97","0.15","307.54","Saarland"
"B2C","Hohes C Orange","Juices","1.75","2","0.0","3.5","Schleswig-Holstein"
"B2C","Fritz-Kola","Soft Drinks","1.99","9","0.0","17.91","Schleswig-Holstein"
"B2C","Chardonnay","Alcoholic Beverages","5.03","4","0.0","20.12","Sachsen"
"B2C","Mango Juice","Juices","3.31","6","0.0","19.86","Rheinland-Pfalz"
"B2C","Club Mate","Soft Drinks","2.26","10","0.0","22.6","Rheinland-Pfalz"
"B2B","Mango Juice","Juices","2.39","42","0.05","95.36","Bremen"
"B2B","Apollinaris","Water","0.54","25","0.05","12.82","Bremen"
"B2B","Vio Wasser","Water","0.68","21","0.15","12.14","Bremen"
"B2B","Mountain Dew","Soft Drinks","1.11","90","0.1","89.91","Hamburg"
"B2B","Schwip Schwap","Soft Drinks","0.59","20","0.05","11.21","Hamburg"
"B2B","Red Bull","Soft Drinks","2.48","68","0.05","160.21","Hamburg"
"B2B","Johnnie Walker","Alcoholic Beverages","23.05","19","0.1","394.16","Hamburg"
"B2B","Apollinaris","Water","0.59","12","0.05","6.73","Mecklenburg-Vorpommern"
"B2B","Vittel","Water","0.56","42","0.05","22.34","Mecklenburg-Vorpommern"
"B2B","Cranberry Juice","Juices","4.12","100","0.15","350.2","Mecklenburg-Vorpommern"
"B2B","San Pellegrino","Water","1.08","94","0.1","91.37","Mecklenburg-Vorpommern"
"B2B","Krombacher","Alcoholic Beverages","1.48","77","0.1","102.56","Nordrhein-Westfalen"
"B2B","Bacardi","Alcoholic Beverages","36.3","99","0.1","3234.33","Nordrhein-Westfalen"
"B2C","Cranberry Juice","Juices","3.67","10","0.0","36.7","Hamburg"
"B2C","Tomato Juice","Juices","3.43","9","0.0","30.87","Hamburg"
"B2C","Apollinaris","Water","0.99","9","0.0","8.91","Hamburg"
"B2C","Bacardi","Alcoholic Beverages","14.26","8","0.0","114.08","Hamburg"
"B2C","Jever","Alcoholic Beverages","1.94","2","0.0","3.88","Baden-WÃ¼rttemberg"
"B2C","Evian","Water","1.26","8","0.0","10.08","Niedersachsen"
"B2C","Pepsi","Soft Drinks","1.53","6","0.0","9.18","Bremen"
"B2C","Volvic Touch","Water","1.42","14","0.0","19.88","Bremen"
"B2C","Gerolsteiner","Water","1.04","15","0.0","15.6","Bremen"
"B2C","Volvic","Water","0.57","13","0.0","7.41","Bremen"
"B2C","Red Bull","Soft Drinks","2.28","12","0.0","27.36","Bremen"
"B2B","Volvic Touch","Water","1.18","60","0.1","63.72","Saarland"
"B2B","Club Mate","Soft Drinks","2.13","62","0.1","118.85","Saarland"
"B2B","Volvic","Water","0.4","2","0.05","0.76","Saarland"
"B2C","Volvic Touch","Water","1.42","7","0.0","9.94","Schleswig-Holstein"
"B2C","Apollinaris","Water","0.96","14","0.0","13.44","Schleswig-Holstein"
"B2C","Fanta","Soft Drinks","1.19","8","0.0","9.52","Schleswig-Holstein"
"B2C","Cranberry Juice","Juices","3.56","8","0.0","28.48","Schleswig-Holstein"
"B2C","Vittel","Water","0.58","3","0.0","1.74","Schleswig-Holstein"
"B2C","Evian","Water","1.31","9","0.0","11.79","Bayern"
"B2C","Krombacher","Alcoholic Beverages","1.63","4","0.0","6.52","Bayern"
"B2C","Club Mate","Soft Drinks","2.26","12","0.0","27.12","Bayern"
"B2C","Rauch Multivitamin","Juices","2.45","14","0.0","34.3","Sachsen"
"B2C","Volvic Touch","Water","1.38","7","0.0","9.66","Rheinland-Pfalz"
"B2C","Riesling","Alcoholic Beverages","4.07","10","0.0","40.7","Rheinland-Pfalz"
"B2C","Monster","Soft Drinks","3.12","9","0.0","28.08","Rheinland-Pfalz"
"B2C","Tanqueray","Alcoholic Beverages","33.6","6","0.0","201.6","Rheinland-Pfalz"
"B2C","Tomato Juice","Juices","3.43","2","0.0","6.86","Bremen"
"B2C","Volvic Touch","Water","1.46","11","0.0","16.06","Bremen"
"B2C","Passion Fruit Juice","Juices","3.11","4","0.0","12.44","Bremen"
"B2C","Hohes C Orange","Juices","1.86","15","0.0","27.9","Bremen"
"B2C","MoÃ«t & Chandon","Alcoholic Beverages","60.58","4","0.0","242.32","Bremen"
"B2C","Sauvignon Blanc","Alcoholic Beverages","8.57","1","0.0","8.57","Rheinland-Pfalz"
"B2C","Jack Daniels","Alcoholic Beverages","48.79","6","0.0","292.74","Rheinland-Pfalz"
"B2C","Hohes C Orange","Juices","1.75","8","0.0","14.0","Rheinland-Pfalz"
"B2C","Selters","Water","0.46","7","0.0","3.22","Rheinland-Pfalz"
"B2C","Jack Daniels","Alcoholic Beverages","50.25","6","0.0","301.5","Saarland"
"B2C","Fanta","Soft Drinks","1.19","7","0.0","8.33","Saarland"
"B2C","Mango Juice","Juices","3.21","2","0.0","6.42","Saarland"
"B2C","Selters","Water","0.46","15","0.0","6.9","Schleswig-Holstein"
"B2C","MoÃ«t & Chandon","Alcoholic Beverages","57.11","8","0.0","456.88","Schleswig-Holstein"
"B2C","Vittel","Water","0.56","11","0.0","6.16","Schleswig-Holstein"
"B2C","Chardonnay","Alcoholic Beverages","4.74","7","0.0","33.18","Schleswig-Holstein"
"B2C","Rauch Multivitamin","Juices","2.31","12","0.0","27.72","Schleswig-Holstein"
"B2C","Gerolsteiner","Water","1.01","9","0.0","9.09","Bremen"
"B2C","Coca-Cola","Soft Drinks","1.04","14","0.0","14.56","Bremen"
"B2C","Schwip Schwap","Soft Drinks","1.2","13","0.0","15.6","Bremen"
"B2C","Augustiner","Alcoholic Beverages","1.16","12","0.0","13.92","Berlin"
"B2C","Vio Wasser","Water","1.71","4","0.0","6.84","Berlin"
"B2C","Rauch Multivitamin","Juices","2.45","8","0.0","19.6","Berlin"
"B2C","Volvic Touch","Water","1.46","5","0.0","7.3","Berlin"
"B2B","San Pellegrino","Water","1.11","72","0.1","71.93","Baden-WÃ¼rttemberg"
"B2B","Granini Apple","Juices","1.31","59","0.1","69.56","Baden-WÃ¼rttemberg"
"B2C","San Pellegrino","Water","0.86","4","0.0","3.44","Mecklenburg-Vorpommern"
"B2C","Passion Fruit Juice","Juices","2.93","3","0.0","8.79","Mecklenburg-Vorpommern"
"B2C","Rauch Multivitamin","Juices","2.31","9","0.0","20.79","Mecklenburg-Vorpommern"
"B2C","Mezzo Mix","Soft Drinks","0.59","12","0.0","7.08","Mecklenburg-Vorpommern"
"B2B","Sauvignon Blanc","Alcoholic Beverages","8.9","85","0.15","643.02","Hamburg"
"B2B","San Pellegrino","Water","0.45","58","0.05","24.8","Baden-WÃ¼rttemberg"
"B2B","Coca-Cola","Soft Drinks","0.95","53","0.05","47.83","Baden-WÃ¼rttemberg"
"B2B","Granini Apple","Juices","1.52","43","0.05","62.09","Baden-WÃ¼rttemberg"
"B2B","Fritz-Kola","Soft Drinks","2.38","38","0.05","85.92","Baden-WÃ¼rttemberg"
"B2B","RotkÃ¤ppchen Sekt","Alcoholic Beverages","7.51","7","0.05","49.94","Baden-WÃ¼rttemberg"
"B2B","Merlot","Alcoholic Beverages","6.01","16","0.05","91.35","Sachsen-Anhalt"
"B2C","Johnnie Walker","Alcoholic Beverages","37.69","2","0.0","75.38","Baden-WÃ¼rttemberg"
"B2C","Red Bull","Soft Drinks","2.35","14","0.0","32.9","Baden-WÃ¼rttemberg"
"B2C","Vio Wasser","Water","1.71","12","0.0","20.52","Baden-WÃ¼rttemberg"
"B2C","Coca-Cola","Soft Drinks","1.1","5","0.0","5.5","Baden-WÃ¼rttemberg"
"B2C","Apollinaris","Water","0.99","4","0.0","3.96","Baden-WÃ¼rttemberg"
"B2C","Passion Fruit Juice","Juices","3.02","2","0.0","6.04","Sachsen"
"B2C","Tomato Juice","Juices","3.33","8","0.0","26.64","Sachsen"
"B2C","Coca-Cola","Soft Drinks","1.07","5","0.0","5.35","Sachsen"
"B2C","Mountain Dew","Soft Drinks","0.96","13","0.0","12.48","Sachsen"
"B2C","Apollinaris","Water","0.96","2","0.0","1.92","Sachsen"
"B2B","Chardonnay","Alcoholic Beverages","7.14","18","0.05","122.09","Brandenburg"
"B2C","Veuve Clicquot","Alcoholic Beverages","109.19","1","0.0","109.19","Sachsen-Anhalt"
"B2C","Apollinaris","Water","0.99","8","0.0","7.92","Hessen"
"B2C","Monster","Soft Drinks","3.31","9","0.0","29.79","Hessen"
"B2C","Granini Apple","Juices","1.69","4","0.0","6.76","Hessen"
"B2C","Jever","Alcoholic Beverages","1.99","2","0.0","3.98","Hessen"
"B2C","Rauch Multivitamin","Juices","2.45","4","0.0","9.8","Hessen"
"B2C","Warsteiner","Alcoholic Beverages","1.05","14","0.0","14.7","Hamburg"
"B2C","Apollinaris","Water","0.96","11","0.0","10.56","Hamburg"
"B2C","Gerolsteiner","Water","1.04","8","0.0","8.32","Hamburg"
"B2C","Mango Juice","Juices","3.21","6","0.0","19.26","Hamburg"
"B2C","Vittel","Water","0.64","10","0.0","6.4","Hamburg"
"B2B","Granini Apple","Juices","2.13","87","0.1","166.78","Bremen"
"B2B","Havana Club","Alcoholic Beverages","26.78","58","0.05","1475.58","Bremen"
"B2B","Sprite","Soft Drinks","1.09","88","0.15","81.53","Bremen"
"B2B","Volvic","Water","0.7","99","0.1","62.37","Bremen"
"B2B","Beck's","Alcoholic Beverages","1.59","21","0.05","31.72","Bremen"
"B2C","Passion Fruit Juice","Juices","2.93","5","0.0","14.65","Bayern"
"B2C","Johnnie Walker","Alcoholic Beverages","35.52","5","0.0","177.6","Bayern"
"B2B","Vittel","Water","0.73","70","0.1","45.99","Sachsen-Anhalt"
"B2B","Cranberry Juice","Juices","2.83","89","0.05","239.28","Sachsen-Anhalt"
"B2B","Schwip Schwap","Soft Drinks","0.97","66","0.05","60.82","Sachsen-Anhalt"
"B2B","Evian","Water","1.02","61","0.1","56.0","Sachsen-Anhalt"
"B2B","Passion Fruit Juice","Juices","3.63","75","0.1","245.02","Schleswig-Holstein"
"B2B","Gerolsteiner","Water","1.6","9","0.1","12.96","Schleswig-Holstein"
"B2B","Chardonnay","Alcoholic Beverages","16.23","37","0.1","540.46","Schleswig-Holstein"
"B2B","Selters","Water","1.04","97","0.1","90.79","Schleswig-Holstein"
"B2B","Schwip Schwap","Soft Drinks","1.24","15","0.05","17.67","Nordrhein-Westfalen"
"B2B","Hohes C Orange","Juices","1.52","31","0.05","44.76","Nordrhein-Westfalen"
"B2B","Granini Apple","Juices","1.27","45","0.1","51.44","Nordrhein-Westfalen"
"B2B","Havana Club","Alcoholic Beverages","15.03","25","0.05","356.96","Nordrhein-Westfalen"
"B2B","Cranberry Juice","Juices","3.36","46","0.1","139.1","Nordrhein-Westfalen"
"B2C","Fritz-Kola","Soft Drinks","1.99","13","0.0","25.87","Rheinland-Pfalz"
"B2B","Granini Apple","Juices","2.16","97","0.15","178.09","Baden-WÃ¼rttemberg"
"B2B","Cranberry Juice","Juices","3.37","48","0.05","153.67","Niedersachsen"
"B2B","Chardonnay","Alcoholic Beverages","4.2","15","0.05","59.85","Niedersachsen"
"B2B","Veuve Clicquot","Alcoholic Beverages","90.6","76","0.15","5852.76","Niedersachsen"
"B2B","Rockstar","Soft Drinks","4.05","86","0.1","313.47","Brandenburg"
"B2B","Volvic","Water","0.61","97","0.05","56.21","Brandenburg"
"B2B","Passion Fruit Juice","Juices","2.38","10","0.05","22.61","Brandenburg"
"B2B","Sprite","Soft Drinks","1.19","26","0.05","29.39","Brandenburg"
"B2C","RotkÃ¤ppchen Sekt","Alcoholic Beverages","8.54","4","0.0","34.16","Sachsen"
"B2C","Tomato Juice","Juices","3.43","14","0.0","48.02","Sachsen"
"B2C","Club Mate","Soft Drinks","2.26","3","0.0","6.78","Sachsen"
"B2C","Volvic","Water","0.58","7","0.0","4.06","Sachsen"
"B2C","Gerolsteiner","Water","1.07","3","0.0","3.21","Sachsen"
"B2C","Selters","Water","0.47","11","0.0","5.17","Hessen"
"B2C","Granini Apple","Juices","1.64","5","0.0","8.2","Hessen"
"B2C","Gerolsteiner","Water","1.04","2","0.0","2.08","Hessen"
"B2C","Vittel","Water","0.58","10","0.0","5.8","Hessen"
"B2C","Hohes C Orange","Juices","1.8","11","0.0","19.8","Saarland"
"B2C","Volvic","Water","0.57","15","0.0","8.55","Saarland"
"B2C","Rauch Multivitamin","Juices","2.38","7","0.0","16.66","Saarland"
"B2C","Volvic Touch","Water","1.42","9","0.0","12.78","Saarland"
"B2C","Red Bull","Soft Drinks","2.28","10","0.0","22.8","Saarland"
"B2C","Selters","Water","0.47","4","0.0","1.88","Mecklenburg-Vorpommern"
"B2C","Tomato Juice","Juices","3.33","4","0.0","13.32","Mecklenburg-Vorpommern"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.96","8","0.0","7.68","Mecklenburg-Vorpommern"
"B2C","Passion Fruit Juice","Juices","3.02","6","0.0","18.12","Mecklenburg-Vorpommern"
"B2C","Club Mate","Soft Drinks","2.19","11","0.0","24.09","Niedersachsen"
"B2C","Fanta","Soft Drinks","1.19","3","0.0","3.57","Niedersachsen"
"B2C","Sauvignon Blanc","Alcoholic Beverages","8.83","15","0.0","132.45","Niedersachsen"
"B2C","Passion Fruit Juice","Juices","3.02","11","0.0","33.22","Niedersachsen"
"B2C","Mountain Dew","Soft Drinks","0.93","5","0.0","4.65","Mecklenburg-Vorpommern"
"B2C","Volvic Touch","Water","1.38","7","0.0","9.66","Mecklenburg-Vorpommern"
"B2C","Granini Apple","Juices","1.59","10","0.0","15.9","Mecklenburg-Vorpommern"
"B2C","Mango Juice","Juices","3.12","9","0.0","28.08","Mecklenburg-Vorpommern"
"B2B","Mango Juice","Juices","2.18","18","0.05","37.28","Niedersachsen"
"B2B","Fanta","Soft Drinks","0.85","17","0.05","13.73","Niedersachsen"
"B2B","Tomato Juice","Juices","2.03","10","0.05","19.28","Niedersachsen"
"B2B","Cranberry Juice","Juices","2.99","39","0.1","104.95","Niedersachsen"
"B2B","MoÃ«t & Chandon","Alcoholic Beverages","67.83","67","0.15","3862.92","Niedersachsen"
"B2C","Sauvignon Blanc","Alcoholic Beverages","9.09","11","0.0","99.99","Hessen"
"B2C","Volvic Touch","Water","1.46","13","0.0","18.98","Hessen"
"B2C","Pepsi","Soft Drinks","1.58","3","0.0","4.74","Saarland"
"B2C","Veuve Clicquot","Alcoholic Beverages","112.46","1","0.0","112.46","Saarland"
"B2C","Mango Juice","Juices","3.31","12","0.0","39.72","Saarland"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.99","15","0.0","14.85","Saarland"
"B2B","Red Bull","Soft Drinks","3.04","96","0.1","262.66","Sachsen-Anhalt"
"B2B","Schwip Schwap","Soft Drinks","0.58","62","0.1","32.36","Bayern"
"B2B","Red Bull","Soft Drinks","2.69","92","0.05","235.11","Bayern"
"B2B","Apollinaris","Water","1.48","88","0.15","110.7","Berlin"
"B2B","Tomato Juice","Juices","3.15","72","0.1","204.12","Berlin"
"B2C","Monster","Soft Drinks","3.21","13","0.0","41.73","Bremen"
"B2C","Fanta","Soft Drinks","1.19","14","0.0","16.66","Bremen"
"B2C","Hohes C Orange","Juices","1.8","9","0.0","16.2","Bremen"
"B2C","Passion Fruit Juice","Juices","3.02","12","0.0","36.24","Bremen"
"B2C","Rauch Multivitamin","Juices","2.38","2","0.0","4.76","Bremen"
"B2C","Mango Juice","Juices","3.21","12","0.0","38.52","Baden-WÃ¼rttemberg"
"B2C","Krombacher","Alcoholic Beverages","1.59","3","0.0","4.77","Baden-WÃ¼rttemberg"
"B2C","Apollinaris","Water","0.99","9","0.0","8.91","Sachsen"
"B2C","Veuve Clicquot","Alcoholic Beverages","112.46","2","0.0","224.92","Sachsen"
"B2C","Tomato Juice","Juices","3.43","9","0.0","30.87","Sachsen"
"B2B","Hohes C Orange","Juices","2.04","63","0.1","115.67","Niedersachsen"
"B2B","Mango Juice","Juices","3.63","11","0.05","37.93","Niedersachsen"
"B2B","Vittel","Water","0.82","95","0.15","66.21","Niedersachsen"
"B2B","Cranberry Juice","Juices","3.22","27","0.05","82.59","Niedersachsen"
"B2C","Chardonnay","Alcoholic Beverages","5.03","7","0.0","35.21","Bayern"
"B2C","Mezzo Mix","Soft Drinks","0.63","4","0.0","2.52","Bayern"
"B2C","Hohes C Orange","Juices","1.86","5","0.0","9.3","Bayern"
"B2C","Hohes C Orange","Juices","1.86","5","0.0","9.3","Berlin"
"B2C","Riesling","Alcoholic Beverages","4.32","5","0.0","21.6","Berlin"
"B2C","Merlot","Alcoholic Beverages","4.48","3","0.0","13.44","Berlin"
"B2B","Volvic","Water","0.97","58","0.1","50.63","Nordrhein-Westfalen"
"B2B","Chardonnay","Alcoholic Beverages","9.05","98","0.1","798.21","Nordrhein-Westfalen"
"B2B","Coca-Cola","Soft Drinks","1.15","17","0.05","18.57","Nordrhein-Westfalen"
"B2B","Vio Wasser","Water","0.73","13","0.1","8.54","Nordrhein-Westfalen"
"B2B","Volvic Touch","Water","1.21","62","0.05","71.27","Nordrhein-Westfalen"
"B2C","Volvic Touch","Water","1.46","13","0.0","18.98","Mecklenburg-Vorpommern"
"B2C","Cranberry Juice","Juices","3.67","3","0.0","11.01","Mecklenburg-Vorpommern"
"B2C","Apollinaris","Water","0.99","1","0.0","0.99","Mecklenburg-Vorpommern"
"B2B","Monster","Soft Drinks","3.7","30","0.05","105.45","Hessen"
"B2B","KÃ¶lsch","Alcoholic Beverages","1.73","100","0.05","164.35","Hessen"
"B2B","Volvic","Water","0.73","74","0.1","48.62","Hessen"
"B2B","MoÃ«t & Chandon","Alcoholic Beverages","50.47","25","0.05","1198.66","Hessen"
"B2C","Beck's","Alcoholic Beverages","1.37","12","0.0","16.44","ThÃ¼ringen"
"B2C","Volvic","Water","0.57","8","0.0","4.56","ThÃ¼ringen"
"B2C","Selters","Water","0.46","5","0.0","2.3","Brandenburg"
"B2B","KÃ¶lsch","Alcoholic Beverages","0.99","20","0.05","18.81","Hamburg"
"B2B","Passion Fruit Juice","Juices","3.02","18","0.1","48.92","Hamburg"
"B2C","Volvic","Water","0.55","12","0.0","6.6","Baden-WÃ¼rttemberg"
"B2C","Krombacher","Alcoholic Beverages","1.54","8","0.0","12.32","Baden-WÃ¼rttemberg"
"B2C","Coca-Cola","Soft Drinks","1.04","13","0.0","13.52","Baden-WÃ¼rttemberg"
"B2C","Sauvignon Blanc","Alcoholic Beverages","8.83","13","0.0","114.79","Bremen"
"B2C","Vio Wasser","Water","1.66","13","0.0","21.58","Bremen"
"B2C","Rockstar","Soft Drinks","2.27","12","0.0","27.24","Bremen"
"B2B","Sprite","Soft Drinks","1.52","86","0.1","117.65","Nordrhein-Westfalen"
"B2B","Schwip Schwap","Soft Drinks","0.6","26","0.05","14.82","Nordrhein-Westfalen"
"B2B","KÃ¶lsch","Alcoholic Beverages","1.95","26","0.05","48.16","Nordrhein-Westfalen"
"B2C","Hohes C Orange","Juices","1.8","15","0.0","27.0","Baden-WÃ¼rttemberg"
"B2C","Sprite","Soft Drinks","0.55","9","0.0","4.95","Baden-WÃ¼rttemberg"
"B2C","Mango Juice","Juices","3.21","13","0.0","41.73","Baden-WÃ¼rttemberg"
"B2C","Schwip Schwap","Soft Drinks","1.24","4","0.0","4.96","Baden-WÃ¼rttemberg"
"B2B","Jack Daniels","Alcoholic Beverages","31.19","71","0.1","1993.04","Sachsen"
"B2B","Warsteiner","Alcoholic Beverages","1.31","17","0.1","20.04","Sachsen"
"B2C","Krombacher","Alcoholic Beverages","1.63","7","0.0","11.41","Sachsen-Anhalt"
"B2C","Passion Fruit Juice","Juices","3.11","7","0.0","21.77","Sachsen-Anhalt"
"B2C","Mountain Dew","Soft Drinks","0.99","14","0.0","13.86","Berlin"
"B2C","Pepsi","Soft Drinks","1.58","3","0.0","4.74","Baden-WÃ¼rttemberg"
"B2C","Rockstar","Soft Drinks","2.34","4","0.0","9.36","Baden-WÃ¼rttemberg"
"B2B","Apollinaris","Water","0.74","16","0.15","10.06","Baden-WÃ¼rttemberg"
"B2B","Tomato Juice","Juices","1.84","14","0.05","24.47","Baden-WÃ¼rttemberg"
"B2B","Bacardi","Alcoholic Beverages","35.18","73","0.15","2182.92","Sachsen-Anhalt"
"B2B","Krombacher","Alcoholic Beverages","1.82","57","0.15","88.18","Sachsen-Anhalt"
"B2B","KÃ¶lsch","Alcoholic Beverages","1.92","99","0.1","171.07","Hamburg"
"B2B","Schwip Schwap","Soft Drinks","0.53","32","0.05","16.11","Hamburg"
"B2C","Sprite","Soft Drinks","0.53","10","0.0","5.3","Berlin"
"B2C","Schwip Schwap","Soft Drinks","1.2","11","0.0","13.2","Berlin"
"B2C","KÃ¶lsch","Alcoholic Beverages","0.93","3","0.0","2.79","Berlin"
"B2C","San Pellegrino","Water","0.86","5","0.0","4.3","Berlin"
"B2B","Chardonnay","Alcoholic Beverages","9.87","71","0.1","630.69","Bayern"
